run_id,model,backend,fold,seed,decision_rule,arm,n,macro_f1,accuracy,delta_vs_full
yolo26s_det-f1-s1,yolo26s_det,yolo,1,1,coral,tread_only,128,0.6203703703703703,0.84375,0.0
yolo26s_det-f1-s1,yolo26s_det,yolo,1,1,coral,tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
yolo26s_det-f1-s1,yolo26s_det,yolo,1,1,coral,full_tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
yolo26s_det-f1-s2,yolo26s_det,yolo,1,2,coral,full,128,0.7533647706061499,0.84375,0.0
yolo26s_det-f1-s2,yolo26s_det,yolo,1,2,coral,tyre_only,128,0.367169044345038,0.4296875,-0.3861957262611119
yolo26s_det-f1-s2,yolo26s_det,yolo,1,2,coral,tread_only,128,0.44379467186484733,0.5,-0.3095700987413026
yolo26s_det-f1-s2,yolo26s_det,yolo,1,2,coral,tyre_tread_equal,128,0.36548555085720275,0.4296875,-0.3878792197489472
yolo26s_det-f1-s2,yolo26s_det,yolo,1,2,coral,full_tyre_tread_equal,128,0.439156913923269,0.4921875,-0.3142078566828809
yolo26s_det-f1-s3,yolo26s_det,yolo,1,3,coral,full,128,0.7396825396825397,0.875,0.0
yolo26s_det-f1-s3,yolo26s_det,yolo,1,3,coral,tyre_only,128,1.0,1.0,0.2603174603174603
yolo26s_det-f1-s3,yolo26s_det,yolo,1,3,coral,tread_only,128,0.9887863247863248,0.9921875,0.24910378510378506
yolo26s_det-f1-s3,yolo26s_det,yolo,1,3,coral,tyre_tread_equal,128,1.0,1.0,0.2603174603174603
yolo26s_det-f1-s3,yolo26s_det,yolo,1,3,coral,full_tyre_tread_equal,128,0.9650989572249414,0.9765625,0.22541641754240171
yolo26s_det-f2-s1,yolo26s_det,yolo,2,1,coral,full,104,1.0,1.0,0.0
yolo26s_det-f2-s1,yolo26s_det,yolo,2,1,coral,tyre_only,104,1.0,1.0,0.0
yolo26s_det-f2-s1,yolo26s_det,yolo,2,1,coral,tread_only,104,1.0,1.0,0.0
yolo26s_det-f2-s1,yolo26s_det,yolo,2,1,coral,tyre_tread_equal,104,1.0,1.0,0.0
yolo26s_det-f2-s1,yolo26s_det,yolo,2,1,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
yolo26s_det-f2-s2,yolo26s_det,yolo,2,2,coral,full,104,0.5,0.6153846153846154,0.0
yolo26s_det-f2-s2,yolo26s_det,yolo,2,2,coral,tyre_only,104,0.5,0.6153846153846154,0.0
yolo26s_det-f2-s2,yolo26s_det,yolo,2,2,coral,tread_only,104,0.5,0.6153846153846154,0.0
yolo26s_det-f2-s2,yolo26s_det,yolo,2,2,coral,tyre_tread_equal,104,0.5,0.6153846153846154,0.0
yolo26s_det-f2-s2,yolo26s_det,yolo,2,2,coral,full_tyre_tread_equal,104,0.5,0.6153846153846154,0.0
yolo26s_det-f2-s3,yolo26s_det,yolo,2,3,coral,full,104,1.0,1.0,0.0
yolo26s_det-f2-s3,yolo26s_det,yolo,2,3,coral,tyre_only,104,1.0,1.0,0.0
yolo26s_det-f2-s3,yolo26s_det,yolo,2,3,coral,tread_only,104,1.0,1.0,0.0
yolo26s_det-f2-s3,yolo26s_det,yolo,2,3,coral,tyre_tread_equal,104,1.0,1.0,0.0
yolo26s_det-f2-s3,yolo26s_det,yolo,2,3,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
yolo26n_seg-f0-s1,yolo26n_seg,yolo,0,1,coral,full,186,1.0,1.0,0.0
yolo26n_seg-f0-s1,yolo26n_seg,yolo,0,1,coral,tyre_only,186,1.0,1.0,0.0
yolo26n_seg-f0-s1,yolo26n_seg,yolo,0,1,coral,tread_only,186,1.0,1.0,0.0
yolo26n_seg-f0-s1,yolo26n_seg,yolo,0,1,coral,tyre_tread_equal,186,1.0,1.0,0.0
yolo26n_seg-f0-s1,yolo26n_seg,yolo,0,1,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
yolo26n_seg-f0-s2,yolo26n_seg,yolo,0,2,coral,full,186,1.0,1.0,0.0
yolo26n_seg-f0-s2,yolo26n_seg,yolo,0,2,coral,tyre_only,186,1.0,1.0,0.0
yolo26n_seg-f0-s2,yolo26n_seg,yolo,0,2,coral,tread_only,186,1.0,1.0,0.0
yolo26n_seg-f0-s2,yolo26n_seg,yolo,0,2,coral,tyre_tread_equal,186,1.0,1.0,0.0
yolo26n_seg-f0-s2,yolo26n_seg,yolo,0,2,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
yolo26n_seg-f0-s3,yolo26n_seg,yolo,0,3,coral,full,186,1.0,1.0,0.0
yolo26n_seg-f0-s3,yolo26n_seg,yolo,0,3,coral,tyre_only,186,1.0,1.0,0.0
yolo26n_seg-f0-s3,yolo26n_seg,yolo,0,3,coral,tread_only,186,1.0,1.0,0.0
yolo26n_seg-f0-s3,yolo26n_seg,yolo,0,3,coral,tyre_tread_equal,186,1.0,1.0,0.0
yolo26n_seg-f0-s3,yolo26n_seg,yolo,0,3,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
yolo26n_seg-f1-s1,yolo26n_seg,yolo,1,1,coral,full,128,0.6203703703703703,0.84375,0.0
yolo26n_seg-f1-s1,yolo26n_seg,yolo,1,1,coral,tyre_only,128,0.6203703703703703,0.84375,0.0
yolo26n_seg-f1-s1,yolo26n_seg,yolo,1,1,coral,tread_only,128,0.6203703703703703,0.84375,0.0
yolo26n_seg-f1-s1,yolo26n_seg,yolo,1,1,coral,tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
yolo26n_seg-f1-s1,yolo26n_seg,yolo,1,1,coral,full_tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
yolo26n_seg-f1-s2,yolo26n_seg,yolo,1,2,coral,full,128,0.7533647706061499,0.84375,0.0
yolo26n_seg-f1-s2,yolo26n_seg,yolo,1,2,coral,tyre_only,128,0.3249185376159272,0.3984375,-0.4284462329902227
yolo26n_seg-f1-s2,yolo26n_seg,yolo,1,2,coral,tread_only,128,0.48785425101214575,0.53125,-0.2655105195940042
yolo26n_seg-f1-s2,yolo26n_seg,yolo,1,2,coral,tyre_tread_equal,128,0.367169044345038,0.4296875,-0.3861957262611119
yolo26n_seg-f1-s2,yolo26n_seg,yolo,1,2,coral,full_tyre_tread_equal,128,0.41996279384407237,0.4765625,-0.33340197676207756
yolo26n_seg-f1-s3,yolo26n_seg,yolo,1,3,coral,full,128,0.7396825396825397,0.875,0.0
yolo26n_seg-f1-s3,yolo26n_seg,yolo,1,3,coral,tyre_only,128,1.0,1.0,0.2603174603174603
yolo26n_seg-f1-s3,yolo26n_seg,yolo,1,3,coral,tread_only,128,0.9394610557401255,0.9609375,0.1997785160575858
yolo26n_seg-f1-s3,yolo26n_seg,yolo,1,3,coral,tyre_tread_equal,128,0.9771651350598719,0.984375,0.23748259537733218
yolo26n_seg-f1-s3,yolo26n_seg,yolo,1,3,coral,full_tyre_tread_equal,128,0.9257918552036198,0.953125,0.18610931552108012
yolo26n_seg-f2-s1,yolo26n_seg,yolo,2,1,coral,full,104,1.0,1.0,0.0
yolo26n_seg-f2-s1,yolo26n_seg,yolo,2,1,coral,tyre_only,104,1.0,1.0,0.0
yolo26n_seg-f2-s1,yolo26n_seg,yolo,2,1,coral,tread_only,104,1.0,1.0,0.0
yolo26n_seg-f2-s1,yolo26n_seg,yolo,2,1,coral,tyre_tread_equal,104,1.0,1.0,0.0
yolo26n_seg-f2-s1,yolo26n_seg,yolo,2,1,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
yolo26n_seg-f2-s2,yolo26n_seg,yolo,2,2,coral,full,104,0.5,0.6153846153846154,0.0
yolo26n_seg-f2-s2,yolo26n_seg,yolo,2,2,coral,tyre_only,104,0.5530051344004833,0.6442307692307693,0.05300513440048327
yolo26n_seg-f2-s2,yolo26n_seg,yolo,2,2,coral,tread_only,104,0.569377990430622,0.6538461538461539,0.06937799043062198
yolo26n_seg-f2-s2,yolo26n_seg,yolo,2,2,coral,tyre_tread_equal,104,0.536019536019536,0.6346153846153846,0.036019536019536
yolo26n_seg-f2-s2,yolo26n_seg,yolo,2,2,coral,full_tyre_tread_equal,104,0.5183698672429763,0.625,0.01836986724297629
yolo26n_seg-f2-s3,yolo26n_seg,yolo,2,3,coral,full,104,1.0,1.0,0.0
yolo26n_seg-f2-s3,yolo26n_seg,yolo,2,3,coral,tyre_only,104,1.0,1.0,0.0
yolo26n_seg-f2-s3,yolo26n_seg,yolo,2,3,coral,tread_only,104,1.0,1.0,0.0
yolo26n_seg-f2-s3,yolo26n_seg,yolo,2,3,coral,tyre_tread_equal,104,1.0,1.0,0.0
yolo26n_seg-f2-s3,yolo26n_seg,yolo,2,3,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
yolo26s_seg-f0-s1,yolo26s_seg,yolo,0,1,coral,full,186,1.0,1.0,0.0
yolo26s_seg-f0-s1,yolo26s_seg,yolo,0,1,coral,tyre_only,186,1.0,1.0,0.0
yolo26s_seg-f0-s1,yolo26s_seg,yolo,0,1,coral,tread_only,186,1.0,1.0,0.0
yolo26s_seg-f0-s1,yolo26s_seg,yolo,0,1,coral,tyre_tread_equal,186,1.0,1.0,0.0
yolo26s_seg-f0-s1,yolo26s_seg,yolo,0,1,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
yolo26s_seg-f0-s2,yolo26s_seg,yolo,0,2,coral,full,186,1.0,1.0,0.0
yolo26s_seg-f0-s2,yolo26s_seg,yolo,0,2,coral,tyre_only,186,1.0,1.0,0.0
yolo26s_seg-f0-s2,yolo26s_seg,yolo,0,2,coral,tread_only,186,1.0,1.0,0.0
yolo26s_seg-f0-s2,yolo26s_seg,yolo,0,2,coral,tyre_tread_equal,186,1.0,1.0,0.0
yolo26s_seg-f0-s2,yolo26s_seg,yolo,0,2,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
yolo26s_seg-f0-s3,yolo26s_seg,yolo,0,3,coral,full,186,1.0,1.0,0.0
yolo26s_seg-f0-s3,yolo26s_seg,yolo,0,3,coral,tyre_only,186,1.0,1.0,0.0
yolo26s_seg-f0-s3,yolo26s_seg,yolo,0,3,coral,tread_only,186,1.0,1.0,0.0
yolo26s_seg-f0-s3,yolo26s_seg,yolo,0,3,coral,tyre_tread_equal,186,1.0,1.0,0.0
yolo26s_seg-f0-s3,yolo26s_seg,yolo,0,3,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
yolo26s_seg-f1-s1,yolo26s_seg,yolo,1,1,coral,full,128,0.6203703703703703,0.84375,0.0
yolo26s_seg-f1-s1,yolo26s_seg,yolo,1,1,coral,tyre_only,128,0.6203703703703703,0.84375,0.0
yolo26s_seg-f1-s1,yolo26s_seg,yolo,1,1,coral,tread_only,128,0.6203703703703703,0.84375,0.0
yolo26s_seg-f1-s1,yolo26s_seg,yolo,1,1,coral,tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
yolo26s_seg-f1-s1,yolo26s_seg,yolo,1,1,coral,full_tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
yolo26s_seg-f1-s2,yolo26s_seg,yolo,1,2,coral,full,128,0.7533647706061499,0.84375,0.0
yolo26s_seg-f1-s2,yolo26s_seg,yolo,1,2,coral,tyre_only,128,0.325905176885569,0.3984375,-0.4274595937205809
yolo26s_seg-f1-s2,yolo26s_seg,yolo,1,2,coral,tread_only,128,0.5443711208187461,0.6015625,-0.20899364978740387
yolo26s_seg-f1-s2,yolo26s_seg,yolo,1,2,coral,tyre_tread_equal,128,0.41384644635928036,0.46875,-0.33951832424686956
yolo26s_seg-f1-s2,yolo26s_seg,yolo,1,2,coral,full_tyre_tread_equal,128,0.47768332460157853,0.53125,-0.2756814460045714
yolo26s_seg-f1-s3,yolo26s_seg,yolo,1,3,coral,full,128,0.7396825396825397,0.875,0.0
yolo26s_seg-f1-s3,yolo26s_seg,yolo,1,3,coral,tyre_only,128,1.0,1.0,0.2603174603174603
yolo26s_seg-f1-s3,yolo26s_seg,yolo,1,3,coral,tread_only,128,0.9887863247863248,0.9921875,0.24910378510378506
yolo26s_seg-f1-s3,yolo26s_seg,yolo,1,3,coral,tyre_tread_equal,128,1.0,1.0,0.2603174603174603
yolo26s_seg-f1-s3,yolo26s_seg,yolo,1,3,coral,full_tyre_tread_equal,128,0.9525462962962963,0.96875,0.21286375661375656
yolo26s_seg-f2-s1,yolo26s_seg,yolo,2,1,coral,full,104,1.0,1.0,0.0
yolo26s_seg-f2-s1,yolo26s_seg,yolo,2,1,coral,tyre_only,104,1.0,1.0,0.0
yolo26s_seg-f2-s1,yolo26s_seg,yolo,2,1,coral,tread_only,104,1.0,1.0,0.0
yolo26s_seg-f2-s1,yolo26s_seg,yolo,2,1,coral,tyre_tread_equal,104,1.0,1.0,0.0
yolo26s_seg-f2-s1,yolo26s_seg,yolo,2,1,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
yolo26s_seg-f2-s2,yolo26s_seg,yolo,2,2,coral,full,104,0.5,0.6153846153846154,0.0
yolo26s_seg-f2-s2,yolo26s_seg,yolo,2,2,coral,tyre_only,104,0.5,0.6153846153846154,0.0
yolo26s_seg-f2-s2,yolo26s_seg,yolo,2,2,coral,tread_only,104,0.5,0.6153846153846154,0.0
yolo26s_seg-f2-s2,yolo26s_seg,yolo,2,2,coral,tyre_tread_equal,104,0.5,0.6153846153846154,0.0
yolo26s_seg-f2-s2,yolo26s_seg,yolo,2,2,coral,full_tyre_tread_equal,104,0.5,0.6153846153846154,0.0
yolo26s_seg-f2-s3,yolo26s_seg,yolo,2,3,coral,full,104,1.0,1.0,0.0
yolo26s_seg-f2-s3,yolo26s_seg,yolo,2,3,coral,tyre_only,104,1.0,1.0,0.0
yolo26s_seg-f2-s3,yolo26s_seg,yolo,2,3,coral,tread_only,104,1.0,1.0,0.0
yolo26s_seg-f2-s3,yolo26s_seg,yolo,2,3,coral,tyre_tread_equal,104,1.0,1.0,0.0
yolo26s_seg-f2-s3,yolo26s_seg,yolo,2,3,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
rtdetrv2_r18-f0-s1,rtdetrv2_r18,rtdetr,0,1,coral,full,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s1,rtdetrv2_r18,rtdetr,0,1,coral,tyre_only,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s1,rtdetrv2_r18,rtdetr,0,1,coral,tread_only,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s1,rtdetrv2_r18,rtdetr,0,1,coral,tyre_tread_equal,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s1,rtdetrv2_r18,rtdetr,0,1,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s2,rtdetrv2_r18,rtdetr,0,2,coral,full,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s2,rtdetrv2_r18,rtdetr,0,2,coral,tyre_only,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s2,rtdetrv2_r18,rtdetr,0,2,coral,tread_only,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s2,rtdetrv2_r18,rtdetr,0,2,coral,tyre_tread_equal,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s2,rtdetrv2_r18,rtdetr,0,2,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s3,rtdetrv2_r18,rtdetr,0,3,coral,full,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s3,rtdetrv2_r18,rtdetr,0,3,coral,tyre_only,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s3,rtdetrv2_r18,rtdetr,0,3,coral,tread_only,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s3,rtdetrv2_r18,rtdetr,0,3,coral,tyre_tread_equal,186,1.0,1.0,0.0
rtdetrv2_r18-f0-s3,rtdetrv2_r18,rtdetr,0,3,coral,full_tyre_tread_equal,186,1.0,1.0,0.0
rtdetrv2_r18-f1-s1,rtdetrv2_r18,rtdetr,1,1,coral,full,128,0.6203703703703703,0.84375,0.0
rtdetrv2_r18-f1-s1,rtdetrv2_r18,rtdetr,1,1,coral,tyre_only,128,0.6203703703703703,0.84375,0.0
rtdetrv2_r18-f1-s1,rtdetrv2_r18,rtdetr,1,1,coral,tread_only,128,0.6203703703703703,0.84375,0.0
rtdetrv2_r18-f1-s1,rtdetrv2_r18,rtdetr,1,1,coral,tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
rtdetrv2_r18-f1-s1,rtdetrv2_r18,rtdetr,1,1,coral,full_tyre_tread_equal,128,0.6203703703703703,0.84375,0.0
rtdetrv2_r18-f1-s2,rtdetrv2_r18,rtdetr,1,2,coral,full,128,0.7533647706061499,0.84375,0.0
rtdetrv2_r18-f1-s2,rtdetrv2_r18,rtdetr,1,2,coral,tyre_only,128,0.7462623158275332,0.8359375,-0.007102454778616707
rtdetrv2_r18-f1-s2,rtdetrv2_r18,rtdetr,1,2,coral,tread_only,128,0.3048749775139414,0.3828125,-0.44848979309220854
rtdetrv2_r18-f1-s2,rtdetrv2_r18,rtdetr,1,2,coral,tyre_tread_equal,128,0.4627707875371427,0.515625,-0.29059398306900724
rtdetrv2_r18-f1-s2,rtdetrv2_r18,rtdetr,1,2,coral,full_tyre_tread_equal,128,0.5741607765867062,0.6484375,-0.17920399401944376
rtdetrv2_r18-f1-s3,rtdetrv2_r18,rtdetr,1,3,coral,full,128,0.7396825396825397,0.875,0.0
rtdetrv2_r18-f1-s3,rtdetrv2_r18,rtdetr,1,3,coral,tyre_only,128,1.0,1.0,0.2603174603174603
rtdetrv2_r18-f1-s3,rtdetrv2_r18,rtdetr,1,3,coral,tread_only,128,0.7396825396825397,0.875,0.0
rtdetrv2_r18-f1-s3,rtdetrv2_r18,rtdetr,1,3,coral,tyre_tread_equal,128,0.8964646464646465,0.9375,0.1567821067821068
rtdetrv2_r18-f1-s3,rtdetrv2_r18,rtdetr,1,3,coral,full_tyre_tread_equal,128,0.8277310924369748,0.90625,0.08804855275443513
rtdetrv2_r18-f2-s1,rtdetrv2_r18,rtdetr,2,1,coral,full,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s1,rtdetrv2_r18,rtdetr,2,1,coral,tyre_only,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s1,rtdetrv2_r18,rtdetr,2,1,coral,tread_only,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s1,rtdetrv2_r18,rtdetr,2,1,coral,tyre_tread_equal,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s1,rtdetrv2_r18,rtdetr,2,1,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s2,rtdetrv2_r18,rtdetr,2,2,coral,full,104,0.5,0.6153846153846154,0.0
rtdetrv2_r18-f2-s2,rtdetrv2_r18,rtdetr,2,2,coral,tyre_only,104,0.5,0.6153846153846154,0.0
rtdetrv2_r18-f2-s2,rtdetrv2_r18,rtdetr,2,2,coral,tread_only,104,0.5,0.6153846153846154,0.0
rtdetrv2_r18-f2-s2,rtdetrv2_r18,rtdetr,2,2,coral,tyre_tread_equal,104,0.5,0.6153846153846154,0.0
rtdetrv2_r18-f2-s2,rtdetrv2_r18,rtdetr,2,2,coral,full_tyre_tread_equal,104,0.5,0.6153846153846154,0.0
rtdetrv2_r18-f2-s3,rtdetrv2_r18,rtdetr,2,3,coral,full,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s3,rtdetrv2_r18,rtdetr,2,3,coral,tyre_only,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s3,rtdetrv2_r18,rtdetr,2,3,coral,tread_only,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s3,rtdetrv2_r18,rtdetr,2,3,coral,tyre_tread_equal,104,1.0,1.0,0.0
rtdetrv2_r18-f2-s3,rtdetrv2_r18,rtdetr,2,3,coral,full_tyre_tread_equal,104,1.0,1.0,0.0
